"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"GEGEGB_00039","shell","Outer membrane/exported protein","9","9","1.0","NA","NA","","","","761","761","761.0","GEGEGB_00039","LNHIMF_00036","BEJGEH_00037","HFCAGB_00037","AJBGEP_00036","ODDLKH_00512","OEKLIE_04622","","","","IKCLMC_03173","PKJKAM_02069",""
"GEGEGB_00045","persistent","transcriptional activator NhaR","13","13","1.0","NA","NA","","","","893","893","893.0","GEGEGB_00045","LNHIMF_00042","BEJGEH_00043","HFCAGB_00043","AJBGEP_00042","ODDLKH_00518","OEKLIE_04628","ALJMDI_04065","PAPNPA_03532","BENMGJ_00685","IKCLMC_03167","PKJKAM_02063","ONMMKP_02140"
"GEGEGB_00048","cloud","30S ribosomal protein S20","3","3","1.0","NA","NA","","","","263","263","263.0","GEGEGB_00048","","","","","","","","","","IKCLMC_03164","","ONMMKP_02137"
"GEGEGB_00049","persistent","bifunctional riboflavin kinase/FAD synthetase","13","13","1.0","NA","NA","","","","938","938","938.0","GEGEGB_00049","LNHIMF_00046","BEJGEH_00047","HFCAGB_00048","AJBGEP_00046","ODDLKH_00522","OEKLIE_04632","ALJMDI_04069","PAPNPA_03536","BENMGJ_01666","IKCLMC_03163","PKJKAM_02059","ONMMKP_02136"
"GEGEGB_00052","persistent","FKBP-type peptidyl-prolyl cis-trans isomerase","13","13","1.0","NA","NA","","","","449","449","449.0","GEGEGB_00052","LNHIMF_00049","BEJGEH_00050","HFCAGB_00051","AJBGEP_00049","ODDLKH_00525","OEKLIE_04635","ALJMDI_04072","PAPNPA_03539","BENMGJ_01663","IKCLMC_03160","PKJKAM_02056","ONMMKP_02133"
"GEGEGB_00053","persistent","4-hydroxy-3-methylbut-2-enyl diphosphate reductase","13","13","1.0","NA","NA","","","","950","950","950.0","GEGEGB_00053","LNHIMF_00050","BEJGEH_00051","HFCAGB_00052","AJBGEP_00050","ODDLKH_00526","OEKLIE_04636","ALJMDI_04073","PAPNPA_03540","BENMGJ_01662","IKCLMC_03159","PKJKAM_02055","ONMMKP_02132"
"GEGEGB_00056","persistent","ribonucleoside hydrolase RihC","13","13","1.0","NA","NA","","","","920","920","920.0","GEGEGB_00056","LNHIMF_00053","BEJGEH_00054","HFCAGB_00055","AJBGEP_00053","ODDLKH_00529","OEKLIE_04639","ALJMDI_04076","PAPNPA_03543","BENMGJ_01659","IKCLMC_03156","PKJKAM_02052","ONMMKP_02129"
"GEGEGB_00057","persistent","Transcriptional regulatory protein","13","13","1.0","NA","NA","","","","686","707","687.62","GEGEGB_00057","LNHIMF_00054","BEJGEH_00055","HFCAGB_00056","AJBGEP_00054","ODDLKH_00530","OEKLIE_04640","ALJMDI_04077","PAPNPA_03544","BENMGJ_01658","IKCLMC_03155","PKJKAM_02051","ONMMKP_02128"
"GEGEGB_00060","persistent","sodium-extruding oxaloacetate decarboxylase subunit alpha","13","37","2.85","NA","NA","","","","377","1784","1697.08","GEGEGB_00060" "GEGEGB_03445","LNHIMF_00057" "LNHIMF_03404","BEJGEH_00058" "BEJGEH_03381" "BEJGEH_00768","HFCAGB_00848" "HFCAGB_03585" "HFCAGB_00059","AJBGEP_00057" "AJBGEP_03534" "AJBGEP_00792","ODDLKH_03795" "ODDLKH_00533" "ODDLKH_01261","OEKLIE_01257" "OEKLIE_04643" "OEKLIE_04644" "OEKLIE_00021" "OEKLIE_00857","ALJMDI_04080" "ALJMDI_00137","PAPNPA_03248" "PAPNPA_00470" "PAPNPA_03547","BENMGJ_04435" "BENMGJ_01655" "BENMGJ_00238","IKCLMC_03497" "IKCLMC_03152","PKJKAM_01674" "PKJKAM_02048" "PKJKAM_00454","ONMMKP_01389" "ONMMKP_02125" "ONMMKP_03487"
"GEGEGB_00062","persistent","citrate/sodium symporter CitS","13","13","1.0","NA","NA","","","","1340","1340","1340.0","GEGEGB_00062","LNHIMF_00059","BEJGEH_00060","HFCAGB_00061","AJBGEP_00059","ODDLKH_00535","OEKLIE_04646","ALJMDI_04082","PAPNPA_03549","BENMGJ_01653","IKCLMC_03150","PKJKAM_02046","ONMMKP_02123"
"GEGEGB_00063","persistent","[Citrate [pro-3S]-lyase] ligase","13","13","1.0","NA","NA","","","","968","1043","991.08","GEGEGB_00063","LNHIMF_00060","BEJGEH_00061","HFCAGB_00062","AJBGEP_00060","ODDLKH_00536","OEKLIE_04647","ALJMDI_04083","PAPNPA_03550","BENMGJ_01652","IKCLMC_03149","PKJKAM_02045","ONMMKP_02122"
"GEGEGB_00064","persistent","citrate lyase acyl carrier protein","13","13","1.0","NA","NA","","","","293","293","293.0","GEGEGB_00064","LNHIMF_00061","BEJGEH_00062","HFCAGB_00063","AJBGEP_00061","ODDLKH_00537","OEKLIE_04648","ALJMDI_04084","PAPNPA_03551","BENMGJ_01651","IKCLMC_03148","PKJKAM_02044","ONMMKP_02121"
"GEGEGB_00067","persistent","Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase","13","13","1.0","NA","NA","","","","551","551","551.0","GEGEGB_00067","LNHIMF_00064","BEJGEH_00065","HFCAGB_00066","AJBGEP_00064","ODDLKH_00540","OEKLIE_04651","ALJMDI_04087","PAPNPA_03554","BENMGJ_01648","IKCLMC_03145","PKJKAM_02041","ONMMKP_02118"
"GEGEGB_00069","persistent","4-hydroxy-tetrahydrodipicolinate reductase","13","13","1.0","NA","NA","","","","821","821","821.0","GEGEGB_00069","LNHIMF_00066","BEJGEH_00067","HFCAGB_00068","AJBGEP_00066","ODDLKH_00542","OEKLIE_04653","ALJMDI_04089","PAPNPA_03556","BENMGJ_01646","IKCLMC_03143","PKJKAM_02039","ONMMKP_02116"
"GEGEGB_00072","persistent","Transcriptional regulator of cai and fix operon","13","13","1.0","NA","NA","","","","395","395","395.0","GEGEGB_00072","LNHIMF_00070","BEJGEH_00071","HFCAGB_00071","AJBGEP_00072","ODDLKH_00546","OEKLIE_04657","ALJMDI_04093","PAPNPA_03560","BENMGJ_01643","IKCLMC_03140","PKJKAM_02035","ONMMKP_02113"
"GEGEGB_00073","persistent","carnitine operon protein CaiE","13","13","1.0","NA","NA","","","","596","596","596.0","GEGEGB_00073","LNHIMF_00071","BEJGEH_00072","HFCAGB_00072","AJBGEP_00073","ODDLKH_00547","OEKLIE_04658","ALJMDI_04094","PAPNPA_03561","BENMGJ_01642","IKCLMC_03139","PKJKAM_02034","ONMMKP_02112"
"GEGEGB_00076","persistent","L-carnitine CoA-transferase","13","13","1.0","NA","NA","","","","1217","1217","1217.0","GEGEGB_00076","LNHIMF_00074","BEJGEH_00075","HFCAGB_00075","AJBGEP_00076","ODDLKH_00550","OEKLIE_04661","ALJMDI_04097","PAPNPA_03564","BENMGJ_01639","IKCLMC_03136","PKJKAM_02031","ONMMKP_02109"
"GEGEGB_00077","persistent","crotonobetainyl-CoA dehydrogenase","13","13","1.0","NA","NA","","","","1142","1142","1142.0","GEGEGB_00077","LNHIMF_00075","BEJGEH_00076","HFCAGB_00076","AJBGEP_00077","ODDLKH_00551","OEKLIE_04662","ALJMDI_04098","PAPNPA_03565","BENMGJ_01638","IKCLMC_03135","PKJKAM_02030","ONMMKP_02108"
"GEGEGB_00079","persistent","Protein FixA","13","13","1.0","NA","NA","","","","770","770","770.0","GEGEGB_00079","LNHIMF_00077","BEJGEH_00078","HFCAGB_00078","AJBGEP_00079","ODDLKH_00553","OEKLIE_04664","ALJMDI_04100","PAPNPA_03567","BENMGJ_01636","IKCLMC_03133","PKJKAM_02028","ONMMKP_02106"
"GEGEGB_00080","persistent","electron transfer flavoprotein subunit alpha/FixB family protein","13","13","1.0","NA","NA","","","","941","941","941.0","GEGEGB_00080","LNHIMF_00078","BEJGEH_00079","HFCAGB_00079","AJBGEP_00080","ODDLKH_00554","OEKLIE_04665","ALJMDI_04101","PAPNPA_03568","BENMGJ_01635","IKCLMC_03132","PKJKAM_02027","ONMMKP_02105"
"GEGEGB_00081","persistent","ferredoxin-like protein FixX","13","14","1.08","NA","NA","","","","626","1286","1194.29","GEGEGB_00081","LNHIMF_00079","BEJGEH_00080","HFCAGB_00080","AJBGEP_00081","ODDLKH_00555","OEKLIE_04666" "OEKLIE_04667","ALJMDI_04102","PAPNPA_03569","BENMGJ_01634","IKCLMC_03131","PKJKAM_02026","ONMMKP_02104"
"GEGEGB_00082","persistent","ferredoxin-like protein FixX","13","13","1.0","NA","NA","","","","287","287","287.0","GEGEGB_00082","LNHIMF_00080","BEJGEH_00081","HFCAGB_00081","AJBGEP_00082","ODDLKH_00556","OEKLIE_04668","ALJMDI_04103","PAPNPA_03570","BENMGJ_01633","IKCLMC_03130","PKJKAM_02025","ONMMKP_02103"
"GEGEGB_00084","persistent","Major facilitator superfamily (MFS) profile domain-containing protein","13","13","1.0","NA","NA","","","","1340","1340","1340.0","GEGEGB_00084","LNHIMF_00082","BEJGEH_00083","HFCAGB_00083","AJBGEP_00084","ODDLKH_00558","OEKLIE_04670","ALJMDI_04105","PAPNPA_03572","BENMGJ_01631","IKCLMC_03128","PKJKAM_02023","ONMMKP_02101"
"GEGEGB_00085","persistent","Outer membrane lipoprotein","13","13","1.0","NA","NA","","","","230","230","230.0","GEGEGB_00085","LNHIMF_00083","BEJGEH_00084","HFCAGB_00084","AJBGEP_00085","ODDLKH_00559","OEKLIE_04671","ALJMDI_04106","PAPNPA_03573","BENMGJ_01630","IKCLMC_03127","PKJKAM_02022","ONMMKP_02100"
"GEGEGB_00086","persistent","Secreted protein","12","12","1.0","NA","NA","","","","416","422","420.0","GEGEGB_00086","LNHIMF_00084","BEJGEH_00085","","AJBGEP_00086","ODDLKH_00560","OEKLIE_04672","ALJMDI_04107","PAPNPA_03574","BENMGJ_01629","IKCLMC_03126","PKJKAM_02021","ONMMKP_02099"
"GEGEGB_00088","persistent","YdgH/BhsA/McbA-like domain-containing protein","12","12","1.0","NA","NA","","","","290","290","290.0","GEGEGB_00088","LNHIMF_00086","BEJGEH_00087","","AJBGEP_00088","ODDLKH_00562","OEKLIE_04674","ALJMDI_04109","PAPNPA_03575","BENMGJ_01627","IKCLMC_03124","PKJKAM_02020","ONMMKP_02097"
"GEGEGB_00093","persistent","glutathione-regulated potassium-efflux system protein KefC","13","13","1.0","NA","NA","","","","1862","1862","1862.0","GEGEGB_00093","LNHIMF_00089","BEJGEH_00090","HFCAGB_00086","AJBGEP_00091","ODDLKH_00565","OEKLIE_04677","ALJMDI_04112","PAPNPA_03578","BENMGJ_01624","IKCLMC_03120","PKJKAM_02017","ONMMKP_02094"
"GEGEGB_00094","persistent","type 3 dihydrofolate reductase","13","13","1.0","NA","NA","","","","479","479","479.0","GEGEGB_00094","LNHIMF_00090","BEJGEH_00091","HFCAGB_00087","AJBGEP_00092","ODDLKH_00566","OEKLIE_04678","ALJMDI_04113","PAPNPA_03579","BENMGJ_01623","IKCLMC_03119","PKJKAM_02016","ONMMKP_02093"
"GEGEGB_00095","persistent","bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH","13","13","1.0","NA","NA","","","","848","848","848.0","GEGEGB_00095","LNHIMF_00091","BEJGEH_00092","HFCAGB_00088","AJBGEP_00093","ODDLKH_00567","OEKLIE_04679","ALJMDI_04114","PAPNPA_03580","BENMGJ_01622","IKCLMC_03118","PKJKAM_02015","ONMMKP_02092"
"GEGEGB_00097","persistent","16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA","13","13","1.0","NA","NA","","","","821","821","821.0","GEGEGB_00097","LNHIMF_00093","BEJGEH_00094","HFCAGB_00090","AJBGEP_00095","ODDLKH_00569","OEKLIE_04681","ALJMDI_04116","PAPNPA_03582","BENMGJ_01620","IKCLMC_03116","PKJKAM_02013","ONMMKP_02090"
"GEGEGB_00098","persistent","4-hydroxythreonine-4-phosphate dehydrogenase PdxA","13","13","1.0","NA","NA","","","","989","989","989.0","GEGEGB_00098","LNHIMF_00094","BEJGEH_00095","HFCAGB_00091","AJBGEP_00096","ODDLKH_00570","OEKLIE_04682","ALJMDI_04117","PAPNPA_03583","BENMGJ_01619","IKCLMC_03115","PKJKAM_02012","ONMMKP_02089"
"GEGEGB_00099","persistent","peptidylprolyl isomerase SurA","13","14","1.08","NA","NA","","","","410","1286","1188.5","GEGEGB_00099","LNHIMF_00095","BEJGEH_00096","HFCAGB_00092","AJBGEP_00097","ODDLKH_00571","OEKLIE_04683","ALJMDI_04118","PAPNPA_03584","BENMGJ_01618","IKCLMC_03114","PKJKAM_02010" "PKJKAM_02011","ONMMKP_02088"
"GEGEGB_00100","persistent","LPS assembly protein LptD","13","13","1.0","NA","NA","","","","2354","2360","2358.62","GEGEGB_00100","LNHIMF_00096","BEJGEH_00097","HFCAGB_00093","AJBGEP_00098","ODDLKH_00572","OEKLIE_04684","ALJMDI_04119","PAPNPA_03585","BENMGJ_01617","IKCLMC_03113","PKJKAM_02009","ONMMKP_02087"
"GEGEGB_00101","persistent","co-chaperone DjlA","13","13","1.0","NA","NA","","","","812","920","820.31","GEGEGB_00101","LNHIMF_00097","BEJGEH_00098","HFCAGB_00094","AJBGEP_00099","ODDLKH_00573","OEKLIE_04685","ALJMDI_04120","PAPNPA_03586","BENMGJ_01616","IKCLMC_03112","PKJKAM_02008","ONMMKP_02086"
"GEGEGB_00103","persistent","RNA polymerase-associated protein RapA","13","13","1.0","NA","NA","","","","2906","2906","2906.0","GEGEGB_00103","LNHIMF_00099","BEJGEH_00100","HFCAGB_00096","AJBGEP_00101","ODDLKH_00575","OEKLIE_04687","ALJMDI_04122","PAPNPA_03588","BENMGJ_01614","IKCLMC_03110","PKJKAM_02006","ONMMKP_02084"
"GEGEGB_00106","cloud","hypothetical protein","1","1","1.0","NA","NA","","","","95","95","95.0","GEGEGB_00106","","","","","","","","","","","",""
"GEGEGB_00109","persistent","DUF4751 domain-containing protein","13","13","1.0","NA","NA","","","","245","419","405.62","GEGEGB_00109","LNHIMF_00102","BEJGEH_00106","HFCAGB_00099","AJBGEP_00104","ODDLKH_00578","OEKLIE_04690","ALJMDI_04127","PAPNPA_03591","BENMGJ_01611","IKCLMC_03107","PKJKAM_02003","ONMMKP_02081"
"GEGEGB_00112","persistent","ribulokinase","13","13","1.0","NA","NA","","","","1709","1709","1709.0","GEGEGB_00112","LNHIMF_00105","BEJGEH_00109","HFCAGB_00103","AJBGEP_00107","ODDLKH_00581","OEKLIE_04693","ALJMDI_04130","PAPNPA_03594","BENMGJ_01608","IKCLMC_03104","PKJKAM_02000","ONMMKP_02078"
"GEGEGB_00114","persistent","DedA family membrane protein","13","13","1.0","NA","NA","","","","767","767","767.0","GEGEGB_00114","LNHIMF_00107","BEJGEH_00111","HFCAGB_00105","AJBGEP_00109","ODDLKH_00583","OEKLIE_04695","ALJMDI_04132","PAPNPA_03596","BENMGJ_01606","IKCLMC_03102","PKJKAM_01998","ONMMKP_02076"
"GEGEGB_00115","persistent","thiamine ABC transporter ATP-binding protein ThiQ","13","13","1.0","NA","NA","","","","707","707","707.0","GEGEGB_00115","LNHIMF_00108","BEJGEH_00112","HFCAGB_00106","AJBGEP_00110","ODDLKH_00584","OEKLIE_04696","ALJMDI_04133","PAPNPA_03597","BENMGJ_01605","IKCLMC_03101","PKJKAM_01997","ONMMKP_02075"
"GEGEGB_00117","persistent","thiamine ABC transporter substrate binding subunit","13","13","1.0","NA","NA","","","","983","983","983.0","GEGEGB_00117","LNHIMF_00110","BEJGEH_00114","HFCAGB_00108","AJBGEP_00112","ODDLKH_00586","OEKLIE_04698","ALJMDI_04135","PAPNPA_03599","BENMGJ_01603","IKCLMC_03099","PKJKAM_01995","ONMMKP_02073"
"GEGEGB_00118","persistent","HTH-type transcriptional regulator SgrR","13","13","1.0","NA","NA","","","","1658","1658","1658.0","GEGEGB_00118","LNHIMF_00111","BEJGEH_00115","HFCAGB_00109","AJBGEP_00113","ODDLKH_00587","OEKLIE_04699","ALJMDI_04136","PAPNPA_03600","BENMGJ_01602","IKCLMC_03098","PKJKAM_01994","ONMMKP_02072"
"GEGEGB_00120","persistent","Glucose uptake inhibitor SgrT","13","13","1.0","NA","NA","","","","122","122","122.0","GEGEGB_00120","LNHIMF_00113","BEJGEH_00117","HFCAGB_00111","AJBGEP_00115","ODDLKH_00589","OEKLIE_04701","ALJMDI_04138","PAPNPA_03602","BENMGJ_01601","IKCLMC_03097","PKJKAM_01993","ONMMKP_02071"
"GEGEGB_00122","persistent","3-isopropylmalate dehydratase large subunit","13","13","1.0","NA","NA","","","","1400","1400","1400.0","GEGEGB_00122","LNHIMF_00115","BEJGEH_00119","HFCAGB_00114","AJBGEP_00117","ODDLKH_00591","OEKLIE_04703","ALJMDI_04140","PAPNPA_03604","BENMGJ_01598","IKCLMC_03093","PKJKAM_01990","ONMMKP_02067"
"GEGEGB_00129","persistent","catabolite repressor/activator","13","13","1.0","NA","NA","","","","1004","1004","1004.0","GEGEGB_00129","LNHIMF_00122","BEJGEH_00126","HFCAGB_00121","AJBGEP_00124","ODDLKH_00598","OEKLIE_04710","ALJMDI_04147","PAPNPA_03611","BENMGJ_01591","IKCLMC_03086","PKJKAM_01983","ONMMKP_02060"
"GEGEGB_00132","persistent","cell division protein FtsL","13","13","1.0","NA","NA","","","","365","365","365.0","GEGEGB_00132","LNHIMF_00125","BEJGEH_00129","HFCAGB_00124","AJBGEP_00127","ODDLKH_00601","OEKLIE_04713","ALJMDI_04150","PAPNPA_03614","BENMGJ_01588","IKCLMC_03083","PKJKAM_01980","ONMMKP_02057"
"GEGEGB_00133","persistent","peptidoglycan glycosyltransferase FtsI","13","13","1.0","NA","NA","","","","1766","1766","1766.0","GEGEGB_00133","LNHIMF_00126","BEJGEH_00130","HFCAGB_00125","AJBGEP_00128","ODDLKH_00602","OEKLIE_04714","ALJMDI_04151","PAPNPA_03615","BENMGJ_01587","IKCLMC_03082","PKJKAM_01979","ONMMKP_02056"
"GEGEGB_00134","persistent","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase","13","13","1.0","NA","NA","","","","1487","1487","1487.0","GEGEGB_00134","LNHIMF_00127","BEJGEH_00131","HFCAGB_00126","AJBGEP_00129","ODDLKH_00603","OEKLIE_04715","ALJMDI_04152","PAPNPA_03616","BENMGJ_01586","IKCLMC_03081","PKJKAM_01978","ONMMKP_02055"
"GEGEGB_00136","persistent","phospho-N-acetylmuramoyl-pentapeptide-transferase","13","13","1.0","NA","NA","","","","1082","1082","1082.0","GEGEGB_00136","LNHIMF_00129","BEJGEH_00133","HFCAGB_00128","AJBGEP_00131","ODDLKH_00605","OEKLIE_04717","ALJMDI_04154","PAPNPA_03618","BENMGJ_01584","IKCLMC_03079","PKJKAM_01976","ONMMKP_02053"
"GEGEGB_00138","persistent","cell division protein FtsW","13","13","1.0","NA","NA","","","","1244","1244","1244.0","GEGEGB_00138","LNHIMF_00131","BEJGEH_00135","HFCAGB_00130","AJBGEP_00133","ODDLKH_00607","OEKLIE_04719","ALJMDI_04156","PAPNPA_03620","BENMGJ_01582","IKCLMC_03077","PKJKAM_01974","ONMMKP_02051"
"GEGEGB_00140","persistent","UDP-N-acetylmuramate--L-alanine ligase","13","13","1.0","NA","NA","","","","1475","1475","1475.0","GEGEGB_00140","LNHIMF_00133","BEJGEH_00137","HFCAGB_00132","AJBGEP_00135","ODDLKH_00609","OEKLIE_04721","ALJMDI_04158","PAPNPA_03622","BENMGJ_01580","IKCLMC_03075","PKJKAM_01972","ONMMKP_02049"
"GEGEGB_00142","persistent","cell division protein FtsQ","13","13","1.0","NA","NA","","","","830","830","830.0","GEGEGB_00142","LNHIMF_00135","BEJGEH_00139","HFCAGB_00134","AJBGEP_00137","ODDLKH_00611","OEKLIE_04723","ALJMDI_04160","PAPNPA_03624","BENMGJ_01578","IKCLMC_03073","PKJKAM_01970","ONMMKP_02047"
"GEGEGB_00143","persistent","cell division protein FtsA","13","13","1.0","NA","NA","","","","1262","1262","1262.0","GEGEGB_00143","LNHIMF_00136","BEJGEH_00140","HFCAGB_00135","AJBGEP_00138","ODDLKH_00612","OEKLIE_04724","ALJMDI_04161","PAPNPA_03625","BENMGJ_01577","IKCLMC_03072","PKJKAM_01969","ONMMKP_02046"
"GEGEGB_00147","persistent","secA regulator SecM","13","13","1.0","NA","NA","","","","497","497","497.0","GEGEGB_00147","LNHIMF_00140","BEJGEH_00144","HFCAGB_00139","AJBGEP_00142","ODDLKH_00616","OEKLIE_04728","ALJMDI_04165","PAPNPA_03629","BENMGJ_01573","IKCLMC_03068","PKJKAM_00785","ONMMKP_02042"
"GEGEGB_00150","persistent","8-oxo-dGTP diphosphatase MutT","13","13","1.0","NA","NA","","","","395","395","395.0","GEGEGB_00150","LNHIMF_00143","BEJGEH_00147","HFCAGB_00142","AJBGEP_00145","ODDLKH_00619","OEKLIE_04731","ALJMDI_04168","PAPNPA_03632","BENMGJ_01570","IKCLMC_03065","PKJKAM_00781","ONMMKP_02039"
"GEGEGB_00153","persistent","DNA gyrase inhibitor YacG","13","13","1.0","NA","NA","","","","191","191","191.0","GEGEGB_00153","LNHIMF_00144","BEJGEH_00150","HFCAGB_00145","AJBGEP_00146","ODDLKH_00620","OEKLIE_04732","ALJMDI_04170","PAPNPA_03635","BENMGJ_01569","IKCLMC_03064","PKJKAM_00780","ONMMKP_02036"
"GEGEGB_00154","persistent","cell division protein ZapD","13","13","1.0","NA","NA","","","","743","743","743.0","GEGEGB_00154","LNHIMF_00145","BEJGEH_00151","HFCAGB_00146","AJBGEP_00147","ODDLKH_00621","OEKLIE_04733","ALJMDI_04171","PAPNPA_03636","BENMGJ_01568","IKCLMC_03063","PKJKAM_00779","ONMMKP_02035"
"GEGEGB_00155","persistent","dephospho-CoA kinase","13","13","1.0","NA","NA","","","","620","620","620.0","GEGEGB_00155","LNHIMF_00146","BEJGEH_00152","HFCAGB_00147","AJBGEP_00148","ODDLKH_00622","OEKLIE_04734","ALJMDI_04172","PAPNPA_03637","BENMGJ_01567","IKCLMC_03062","PKJKAM_00778","ONMMKP_02034"
"GEGEGB_00156","persistent","GMP reductase","13","13","1.0","NA","NA","","","","1043","1043","1043.0","GEGEGB_00156","LNHIMF_00147","BEJGEH_00153","HFCAGB_00148","AJBGEP_00149","ODDLKH_00623","OEKLIE_04735","ALJMDI_04173","PAPNPA_03638","BENMGJ_01566","IKCLMC_03061","PKJKAM_00777","ONMMKP_02033"
"GEGEGB_00159","persistent","prepilin peptidase-dependent pilin","13","13","1.0","NA","NA","","","","437","437","437.0","GEGEGB_00159","LNHIMF_00150","BEJGEH_00156","HFCAGB_00151","AJBGEP_00152","ODDLKH_00626","OEKLIE_04738","ALJMDI_04176","PAPNPA_03641","BENMGJ_01563","IKCLMC_03058","PKJKAM_00774","ONMMKP_02030"
"GEGEGB_00161","persistent","1%2C6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD","13","13","1.0","NA","NA","","","","563","563","563.0","GEGEGB_00161","LNHIMF_00152","BEJGEH_00158","HFCAGB_00153","AJBGEP_00154","ODDLKH_00628","OEKLIE_04740","ALJMDI_04178","PAPNPA_03643","BENMGJ_01561","IKCLMC_03056","PKJKAM_00772","ONMMKP_02028"
"GEGEGB_00165","persistent","aromatic amino acid transporter AroP","13","13","1.0","NA","NA","","","","1370","1370","1370.0","GEGEGB_00165","LNHIMF_00156","BEJGEH_00162","HFCAGB_00157","AJBGEP_00158","ODDLKH_00632","OEKLIE_04744","ALJMDI_04182","PAPNPA_03647","BENMGJ_01557","IKCLMC_03052","PKJKAM_00768","ONMMKP_02024"
"GEGEGB_00166","persistent","pyruvate dehydrogenase complex transcriptional repressor PdhR","13","13","1.0","NA","NA","","","","764","764","764.0","GEGEGB_00166","LNHIMF_00157","BEJGEH_00163","HFCAGB_00158","AJBGEP_00159","ODDLKH_00633","OEKLIE_04745","ALJMDI_04183","PAPNPA_03648","BENMGJ_01556","IKCLMC_03051","PKJKAM_00767","ONMMKP_02023"
"GEGEGB_00168","persistent","pyruvate dehydrogenase (acetyl-transferring)%2C homodimeric type","13","13","1.0","NA","NA","","","","2663","2663","2663.0","GEGEGB_00168","LNHIMF_00159","BEJGEH_00165","HFCAGB_00160","AJBGEP_00161","ODDLKH_00635","OEKLIE_04747","ALJMDI_04185","PAPNPA_03650","BENMGJ_01554","IKCLMC_03049","PKJKAM_00765","ONMMKP_02021"
"GEGEGB_00170","persistent","dihydrolipoyl dehydrogenase","13","13","1.0","NA","NA","","","","1424","1424","1424.0","GEGEGB_00170","LNHIMF_00161","BEJGEH_00167","HFCAGB_00162","AJBGEP_00163","ODDLKH_00637","OEKLIE_04749","ALJMDI_04187","PAPNPA_03652","BENMGJ_01552","IKCLMC_03047","PKJKAM_00763","ONMMKP_02019"
"GEGEGB_00172","persistent","Outer membrane protein","13","13","1.0","NA","NA","","","","284","284","284.0","GEGEGB_00172","LNHIMF_00163","BEJGEH_00169","HFCAGB_00164","AJBGEP_00165","ODDLKH_00639","OEKLIE_04751","ALJMDI_04189","PAPNPA_03654","BENMGJ_01550","IKCLMC_03045","PKJKAM_00762","ONMMKP_02017"
"GEGEGB_00173","persistent","Secreted protein","13","13","1.0","NA","NA","","","","791","791","791.0","GEGEGB_00173","LNHIMF_00164","BEJGEH_00170","HFCAGB_00165","AJBGEP_00166","ODDLKH_00640","OEKLIE_04752","ALJMDI_04190","PAPNPA_03655","BENMGJ_01549","IKCLMC_03044","PKJKAM_00761","ONMMKP_02016"
"GEGEGB_00174","persistent","DUF3300 domain-containing protein","13","15","1.15","NA","NA","","","","773","1628","1404.6","GEGEGB_00174","LNHIMF_00165","BEJGEH_00171","HFCAGB_00166","AJBGEP_00168" "AJBGEP_00167","ODDLKH_00641","OEKLIE_04753" "OEKLIE_04754","ALJMDI_04191","PAPNPA_03656","BENMGJ_01548","IKCLMC_03043","PKJKAM_00760","ONMMKP_02015"
"GEGEGB_00175","persistent","bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase","13","13","1.0","NA","NA","","","","2597","2597","2597.0","GEGEGB_00175","LNHIMF_00166","BEJGEH_00172","HFCAGB_00167","AJBGEP_00169","ODDLKH_00642","OEKLIE_04755","ALJMDI_04192","PAPNPA_03657","BENMGJ_01547","IKCLMC_03042","PKJKAM_00759","ONMMKP_02014"
