"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_000007545.1_ASM754v1_genomic","GCF_000020745.1_ASM2074v1_genomic","GCF_000020885.1_ASM2088v1_genomic","GCF_000020925.1_ASM2092v1_genomic","GCF_000022165.1_ASM2216v1_genomic","GCF_000170215.1_ASM17021v1_genomic","GCF_000170255.1_ASM17025v1_genomic","GCF_000171255.1_ASM17125v1_genomic","GCF_000171275.1_ASM17127v1_genomic","GCF_000171315.1_ASM17131v1_genomic","GCF_000171415.1_ASM17141v1_genomic","GCF_000171515.1_ASM17151v1_genomic","GCF_000171535.2_ASM17153v2_genomic"
"group_4144","Restriction endonuclease","Restriction endonuclease","1","1","1","52","6794","1","2250","","1127","1127","1127","","","","HFCAGB_04896","","","","","","","","",""
"Abi family protein","","Abi family protein","1","1","1","52","6793","1","2251","","485","485","485","","","","HFCAGB_04897","","","","","","","","",""
"DNA topoisomerase III","","DNA topoisomerase III","1","1","1","52","6789","1","2252","","575","575","575","","","","HFCAGB_04901","","","","","","","","",""
"Putative peptidoglycan-binding protein","","Putative peptidoglycan-binding protein","1","1","1","52","4337","294","1","","95","95","95","GEGEGB_02837","","","","","","","","","","","",""
"Conjugal transfer protein","","Conjugal transfer protein","1","1","1","52","6808","1","2253","","302","302","302","","","","HFCAGB_04902","","","","","","","","",""
"group_4151","Conjugal transfer protein","Conjugal transfer protein","1","1","1","52","6809","1","2254","","413","413","413","","","","HFCAGB_04903","","","","","","","","",""
"pilX6","","PilX6","1","1","1","52","6805","1","2277","","1133","1133","1133","","","","HFCAGB_04909","","","","","","","","",""
"group_4157","eexN","EexN family lipoprotein","1","1","1","52","6806","1","2276","","227","227","227","","","","HFCAGB_04910","","","","","","","","",""
"Conjugal transfer protein Pilx5","","Conjugal transfer protein Pilx5","1","1","1","52","6807","1","2275","","758","758","758","","","","HFCAGB_04911","","","","","","","","",""
"group_4164","hypothetical protein","hypothetical protein","1","1","1","52","6826","1","2268","","293","293","293","","","","HFCAGB_04918","","","","","","","","",""
"group_4171","ddp1","DNA distortion polypeptide 3","1","1","1","52","6804","1","2257","","353","353","353","","","","HFCAGB_04928","","","","","","","","",""
"parG","","ParG","1","1","1","52","6803","1","2256","","230","230","230","","","","HFCAGB_04929","","","","","","","","",""
"parA","","Chromosome partitioning protein ParA","1","1","1","52","6802","1","2255","","620","620","620","","","","HFCAGB_04930","","","","","","","","",""
"group_4193","Eaa protein","Eaa protein","1","1","1","52","2912","1","1797","","551","551","551","","","","","AJBGEP_01244","","","","","","","",""
"ATPase domain-containing protein","","ATPase domain-containing protein","1","1","1","52","5262","1","1774","","1085","1085","1085","","","","","AJBGEP_01252","","","","","","","",""
"Regulator","","Regulator","1","1","1","52","5261","1","1775","","467","467","467","","","","","AJBGEP_01253","","","","","","","",""
"group_4199","Helix-turn-helix domain-containing protein","Helix-turn-helix domain-containing protein","1","1","1","52","5260","1","1776","","227","227","227","","","","","AJBGEP_01254","","","","","","","",""
"group_420","rpoS","RNA polymerase sigma factor RpoS","1","1","1","52","3495","480","2","","206","206","206","","","BEJGEH_02919","","","","","","","","","",""
"group_4201","Replication protein P","Replication protein P","1","1","1","52","1556","1","1773","","692","692","692","","","","","AJBGEP_01257","","","","","","","",""
"group_4202","Ead/Ea22-like family protein","Ead/Ea22-like family protein","1","1","1","52","1557","1","1772","","665","665","665","","","","","AJBGEP_01258","","","","","","","",""
"group_4203","DUF550 domain-containing protein","DUF550 domain-containing protein","1","1","1","52","1560","1","388","","653","653","653","","","","","AJBGEP_01260","","","","","","","",""
"group_4204","Lipoprotein","Lipoprotein","1","1","1","52","5589","1","366","","185","185","185","","","","","AJBGEP_01262","","","","","","","",""
"group_4205","Phage protein","Phage protein","1","1","1","52","5593","1","246","","194","194","194","","","","","AJBGEP_01265","","","","","","","",""
"group_4207","ORF6N domain-containing protein","ORF6N domain-containing protein","1","1","1","52","5596","1","241","","560","560","560","","","","","AJBGEP_01271","","","","","","","",""
"group_4208","hypothetical protein","hypothetical protein","1","1","1","10","1","667","2","Investigate","218","218","218","","","","","","","","","","","IKCLMC_00030","",""
"group_4209","hypothetical protein","hypothetical protein","1","1","1","52","5600","1","1899","","218","218","218","","","","","","","","","","","IKCLMC_00200","",""
"group_4211","DUF2441 domain-containing protein","DUF2441 domain-containing protein","1","1","1","10","2","667","1","Investigate","539","539","539","","","","","","","","","","","IKCLMC_00031","",""
"group_4212","DUF2441 domain-containing protein","DUF2441 domain-containing protein","1","1","1","52","1041","1","1898","","539","539","539","","","","","","","","","","","IKCLMC_00201","",""
"group_4217","Gifsy-1 prophage protein","Gifsy-1 prophage protein","1","1","1","52","5728","1","15","","545","545","545","","","","","","","","","","","IKCLMC_00064","",""
"group_4219","Gifsy-1 prophage protein","Gifsy-1 prophage protein","1","1","1","52","5658","1","2047","","545","545","545","","","","","","","","","","","IKCLMC_01162","",""
"group_4221","Gifsy-1 prophage protein","Gifsy-1 prophage protein","1","1","1","52","5729","1","16","","1931","1931","1931","","","","","","","","","","","IKCLMC_00065","",""
"group_4223","Gifsy-1 prophage protein","Gifsy-1 prophage protein","1","1","1","52","5659","1","2048","","1931","1931","1931","","","","","","","","","","","IKCLMC_01163","",""
"group_4226","Gifsy-1 prophage protein","Gifsy-1 prophage protein","1","1","1","52","5722","1","1887","","347","347","347","","","","","","","","","","","IKCLMC_00211","",""
"group_4228","Gifsy-1 prophage protein","Gifsy-1 prophage protein","1","1","1","52","5663","1","2052","","347","347","347","","","","","","","","","","","IKCLMC_01167","",""
"group_4229","Gifsy-1 prophage protein","Gifsy-1 prophage protein","1","1","1","52","1027","1","45","","347","347","347","","","","","AJBGEP_02791","","","","","","","",""
"group_4231","Transposase","Transposase","1","1","1","52","5697","1","31","","1130","1130","1130","","","","","","","","","","","IKCLMC_00303","",""
"group_4232","Transposase","Transposase","1","1","1","52","5668","1","2057","","1130","1130","1130","","","","","","","","","","","IKCLMC_01172","",""
"group_4233","Transposase","Transposase","1","1","1","52","5678","1","39","","1130","1130","1130","","","","","AJBGEP_02785","","","","","","","",""
"L-fucose isomerase","","L-fucose isomerase","1","1","1","52","3515","765","1","","245","245","245","","","","","","ODDLKH_03403","","","","","","",""
"group_4242","Phage tail assembly protein","Phage tail assembly protein","1","1","1","52","2744","1","601","","398","398","398","","","","","AJBGEP_02114","","","","","","","",""
"group_430","hypothetical protein","hypothetical protein","1","1","1","52","3560","559","1","","140","140","140","","","","HFCAGB_03370","","","","","","","","",""
"group_4320","hypothetical protein","hypothetical protein","1","1","1","52","7151","5","4","","161","161","161","","","","","AJBGEP_04051","","","","","","","",""
"group_434","2,4-dienoyl-CoA reductase","2,4-dienoyl-CoA reductase","1","1","1","52","3827","141","1","","698","698","698","GEGEGB_03303","","","","","","","","","","","",""
"group_435","2,4-dienoyl-CoA reductase","2,4-dienoyl-CoA reductase","1","1","1","52","3825","141","2","","197","197","197","GEGEGB_03304","","","","","","","","","","","",""
"HAAAP family serine/threonine permease","","HAAAP family serine/threonine permease","1","1","1","52","3630","162","1","","602","602","602","GEGEGB_03326","","","","","","","","","","","",""
"group_4372","Transporter","Transporter","1","1","1","52","6741","1","2091","","143","143","143","","","","","AJBGEP_04889","","","","","","","",""
"group_438","sdaC","Serine transporter","1","1","1","52","3804","162","2","","176","176","176","GEGEGB_03327","","","","","","","","","","","",""
"group_4421","Integrase","Integrase","1","1","1","52","287","1","1198","","359","359","359","","","","","","ODDLKH_00357","","","","","","",""
"group_4422","Integrase","Integrase","1","1","1","52","288","1","1199","","905","905","905","","","","","","ODDLKH_00358","","","","","","",""
"dptF","","DNA phosphorothioation-dependent restriction protein DptF","1","1","1","52","289","1","1200","","1649","1649","1649","","","","","","ODDLKH_00359","","","","","","",""
"dptG","","DNA phosphorothioation-dependent restriction protein DptG","1","1","1","52","290","1","1201","","1322","1322","1322","","","","","","ODDLKH_00360","","","","","","",""
"dptH","","DNA phosphorothioation-dependent restriction protein DptH","1","1","1","52","291","1","1202","","5081","5081","5081","","","","","","ODDLKH_00361","","","","","","",""
"DUF262 domain-containing protein","","DUF262 domain-containing protein","1","1","1","52","292","1","1203","","1790","1790","1790","","","","","","ODDLKH_00362","","","","","","",""
"dndE","","DNA sulfur modification protein DndE","1","1","1","52","293","1","1204","","353","353","353","","","","","","ODDLKH_00363","","","","","","",""
"dndD","","DNA sulfur modification protein DndD","1","1","1","52","294","1","1205","","2009","2009","2009","","","","","","ODDLKH_00364","","","","","","",""
"dndC","","DNA phosphorothioation system sulfurtransferase DndC","1","1","1","52","295","1","1206","","1634","1634","1634","","","","","","ODDLKH_00365","","","","","","",""
"dndB","","DNA sulfur modification protein DndB","1","1","1","52","296","1","1207","","1085","1085","1085","","","","","","ODDLKH_00366","","","","","","",""
"group_4431","hypothetical protein","hypothetical protein","1","1","1","52","297","1","1208","","254","254","254","","","","","","ODDLKH_00367","","","","","","",""
"SWIM-type domain-containing protein","","SWIM-type domain-containing protein","1","1","1","52","298","1","1209","","212","212","212","","","","","","ODDLKH_00368","","","","","","",""
"group_4433","hypothetical protein","hypothetical protein","1","1","1","52","299","1","1210","","293","293","293","","","","","","ODDLKH_00369","","","","","","",""
"Malate transporter","","Malate transporter","1","1","1","52","300","1","1211","","539","539","539","","","","","","ODDLKH_00370","","","","","","",""
"Exonuclease VIII","","Exonuclease VIII","1","1","1","52","2814","1","73","","2438","2438","2438","","","","","","ODDLKH_01652","","","","","","",""
"group_4438","DNA breaking-rejoining protein","DNA breaking-rejoining protein","1","1","1","52","5273","1","1849","","170","170","170","","","","","","ODDLKH_01655","","","","","","",""
"group_4442","Ead/Ea22-like family protein","Ead/Ea22-like family protein","1","1","1","52","2846","1","380","","320","320","320","","","","","","ODDLKH_01663","","","","","","",""
"group_4443","dnaJ","Molecular chaperone DnaJ","1","1","1","52","2845","1","379","","245","245","245","","","","","","ODDLKH_01664","","","","","","",""
"group_4444","Cytoplasmic protein","Cytoplasmic protein","1","1","1","52","2844","1","378","","1217","1217","1217","","","","","","ODDLKH_01665","","","","","","",""
"group_4445","DUF551 domain-containing protein","DUF551 domain-containing protein","1","1","1","52","2843","1","377","","68","68","68","","","","","","ODDLKH_01666","","","","","","",""
"group_4446","Phage-like protein","Phage-like protein","1","1","1","52","2842","1","376","","326","326","326","","","","","","ODDLKH_01667","","","","","","",""
"Hypothetical phage-related protein","","Hypothetical phage-related protein","1","1","1","52","5295","1","375","","107","107","107","","","","","","ODDLKH_01668","","","","","","",""
"group_445","hypothetical protein","hypothetical protein","1","1","1","52","7855","75","1","","179","179","179","GEGEGB_03574","","","","","","","","","","","",""
"group_4450","hypothetical protein","hypothetical protein","1","1","1","52","3150","766","1","","167","167","167","","","","","","ODDLKH_01895","","","","","","",""
"group_4454","hypothetical protein","hypothetical protein","1","1","1","52","2454","758","1","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","167","167","167","","","","","","ODDLKH_02955","","","","","","",""
"Glycosyltransferase family 8 protein","","Glycosyltransferase family 8 protein","1","1","1","52","7583","760","1","","209","209","209","","","","","","ODDLKH_04175","","","","","","",""
"group_4456","tcdA","tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA","1","1","1","32","1","583","1","Investigate","608","608","608","","","","","","","OEKLIE_00012","","","","","",""
"Solute binding receptor protein","","Solute binding receptor protein","1","1","1","33","2","578","1","Investigate","425","425","425","","","","","","","OEKLIE_00014","","","","","",""
