Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome Fragment,Order within Fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,GCF_000007545.1_ASM754v1_genomic,GCF_000020745.1_ASM2074v1_genomic,GCF_000020885.1_ASM2088v1_genomic,GCF_000020925.1_ASM2092v1_genomic,GCF_000022165.1_ASM2216v1_genomic,GCF_000170215.1_ASM17021v1_genomic,GCF_000170255.1_ASM17025v1_genomic,GCF_000171255.1_ASM17125v1_genomic,GCF_000171275.1_ASM17127v1_genomic,GCF_000171315.1_ASM17131v1_genomic,GCF_000171415.1_ASM17141v1_genomic,GCF_000171515.1_ASM17151v1_genomic,GCF_000171535.2_ASM17153v2_genomic
group_1337,,Glycoside hydrolase family 104 protein,1,1,1.0,1,3331,,,,498,498,498.0,,,,,,,OEKLIE_03247,,,,,,
group_1336,,Putatve membrane protein,1,1,1.0,1,3329,,,,498,498,498.0,,,,HFCAGB_02235,,,,,,,,,
group_1335,,hypothetical protein,1,1,1.0,1,3328,,,,498,498,498.0,,,,HFCAGB_01091,,,,,,,,,
group_1334,,DUF1441 domain-containing protein,1,1,1.0,1,3327,,,,498,498,498.0,,LNHIMF_00672,,,,,,,,,,,
group_1333,,KilA-N domain-containing protein,1,1,1.0,1,3326,,,,498,498,498.0,,LNHIMF_00600,,,,,,,,,,,
group_1332,,Eae-like protein,1,1,1.0,1,3325,,,,498,498,498.0,,LNHIMF_00569,,,,,,,,,,,
group_1330,,Death-on-curing family protein,1,1,1.0,1,3319,,,,498,498,498.0,GEGEGB_02017,,,,,,,,,,,,
group_1329,,Bacteriophage protein,1,1,1.0,1,3318,,,,498,498,498.0,GEGEGB_01998,,,,,,,,,,,,
pmgT,pmgT,PmgT,1,1,1.0,1,3316,,,,501,501,501.0,,,,,,,,,,,,,ONMMKP_01126
group_1328,,Replication gene B protein,1,1,1.0,1,3315,,,,501,501,501.0,,,,,,,OEKLIE_03231,,,,,,
group_1326,,DUF2971 domain-containing protein,1,1,1.0,1,3313,,,,501,501,501.0,,,BEJGEH_01985,,,,,,,,,,
group_1325,,Ead/Ea22-like family protein,1,1,1.0,1,3312,,,,501,501,501.0,,LNHIMF_00568,,,,,,,,,,,
group_1324,,Integrating conjugative element protein,1,1,1.0,1,3311,,,,501,501,501.0,GEGEGB_04502,,,,,,,,,,,,
delta,delta,Transactivation protein,1,1,1.0,1,3308,,,,501,501,501.0,GEGEGB_02793,,,,,,,,,,,,
group_1323,,hypothetical protein,1,1,1.0,1,3304,,,,504,504,504.0,,,,,,,,,,,,,ONMMKP_01366
group_1321,,Phage regulatory CII family protein,1,1,1.0,1,3302,,,,504,504,504.0,,,,,,,,,,,,PKJKAM_01823,
group_1320,,Phage protein,1,1,1.0,1,3301,,,,504,504,504.0,,,,,,,,,,,IKCLMC_02380,,
dsbE,dsbE,thiol:disulfide interchange protein DsbE,1,1,1.0,1,3300,,,,504,504,504.0,,,,,,,OEKLIE_02420,,,,,,
group_1319,,Bacteriophage protein,1,1,1.0,1,3299,,,,504,504,504.0,,,,,,,OEKLIE_01498,,,,,,
group_1313,,hypothetical protein,1,1,1.0,1,3288,,,,507,507,507.0,,,,,,,,,,,,PKJKAM_03457,
group_1311,,Head completion/stabilization protein,1,1,1.0,1,3286,,,,507,507,507.0,,,,,,,OEKLIE_03244,,,,,,
group_1310,,Single-stranded DNA-binding protein,1,1,1.0,1,3285,,,,507,507,507.0,,,,HFCAGB_00594,,,,,,,,,
group_1309,,transposase,1,1,1.0,1,3284,,,,507,507,507.0,,,BEJGEH_00906,,,,,,,,,,
group_1307,,DUF4760 domain-containing protein,1,1,1.0,1,3280,,,,510,510,510.0,,,,,,,,,,,IKCLMC_02366,,
group_1306,,Peptidase M14,1,1,1.0,1,3279,,,,510,510,510.0,,,,,,,,,,BENMGJ_00368,,,
group_1305,,Phage regulatory CII family protein,1,1,1.0,1,3278,,,,510,510,510.0,,,,,,,,ALJMDI_01444,,,,,
group_1304,,Tail fiber assembly protein,1,1,1.0,1,3277,,,,510,510,510.0,,,,,,,OEKLIE_03257,,,,,,
group_1303,,Bacteriophage protein,1,1,1.0,1,3276,,,,510,510,510.0,,,,,,,OEKLIE_01502,,,,,,
group_1302,,Protein ORFb in retron Ec67,1,1,1.0,1,3273,,,,510,510,510.0,GEGEGB_03590,,,,,,,,,,,,
group_1301,,hypothetical protein,1,1,1.0,1,3271,,,,510,510,510.0,GEGEGB_00931,,,,,,,,,,,,
group_1300,lysM,LysM peptidoglycan-binding domain-containing protein,1,1,1.0,1,3269,,,,513,513,513.0,,,BEJGEH_01037,,,,,,,,,,
group_1299,,Phage protein,1,1,1.0,1,3268,,,,513,513,513.0,,LNHIMF_04309,,,,,,,,,,,
group_1297,,FimD/PapC N-terminal domain-containing protein,1,1,1.0,1,3266,,,,513,513,513.0,GEGEGB_03867,,,,,,,,,,,,
group_1290,,Transposase,1,1,1.0,1,3249,,,,516,516,516.0,GEGEGB_00932,,,,,,,,,,,,
group_1289,,Transglycosylase SLT domain-containing protein,1,1,1.0,1,3247,,,,519,519,519.0,,,,,,,,,,,,,ONMMKP_02279
group_1288,,Phage tail protein,1,1,1.0,1,3246,,,,519,519,519.0,,,,,,,,,,,,,ONMMKP_01352
group_1287,,Endodeoxyribonuclease,1,1,1.0,1,3245,,,,519,519,519.0,,,,,,,,,,,IKCLMC_02357,,
group_1286,,phage major tail tube protein,1,1,1.0,1,3244,,,,519,519,519.0,,,,,,,OEKLIE_03259,,,,,,
group_1285,,Phage tail protein,1,1,1.0,1,3243,,,,519,519,519.0,,,,,,,OEKLIE_02528,,,,,,
group_1282,,Endodeoxyribonuclease,1,1,1.0,1,3238,,,,519,519,519.0,,LNHIMF_00595,,,,,,,,,,,
group_1281,,DNA-binding protein,1,1,1.0,1,3233,,,,522,522,522.0,,,,,,,,,,,,,ONMMKP_00759
group_1279,,MotA/TolQ/ExbB proton channel domain-containing protein,1,1,1.0,1,3231,,,,522,522,522.0,,LNHIMF_03781,,,,,,,,,,,
group_1278,,phage major tail tube protein,1,1,1.0,1,3227,,,,522,522,522.0,GEGEGB_01439,,,,,,,,,,,,
group_1277,,Gifsy-1 prophage,1,1,1.0,1,3224,,,,525,525,525.0,,,,,,,,,,,IKCLMC_01171,,
group_1276,,DUF1851 domain-containing protein,1,1,1.0,1,3223,,,,525,525,525.0,,,,HFCAGB_01368,,,,,,,,,
group_1274,,Resolvase/invertase-type recombinase catalytic domain-containing protein,1,1,1.0,1,3221,,,,525,525,525.0,,LNHIMF_04735,,,,,,,,,,,
group_1269,,hypothetical protein,1,1,1.0,1,3214,,,,528,528,528.0,,,BEJGEH_04601,,,,,,,,,,
group_1267,,Phage tail spike protein,1,1,1.0,1,3209,,,,528,528,528.0,GEGEGB_01431,,,,,,,,,,,,
group_1265,,phage tail protein I,1,1,1.0,1,3207,,,,531,531,531.0,,,,,,,OEKLIE_03255,,,,,,
group_1264,,KilA-N domain-containing protein,1,1,1.0,1,3206,,,,531,531,531.0,,,,HFCAGB_00621,,,,,,,,,
group_1263,,Tail fiber assembly protein,1,1,1.0,1,3205,,,,531,531,531.0,,,BEJGEH_02660,,,,,,,,,,
group_1262,,Prophage host-nuclease inhibitor protein,1,1,1.0,1,3197,,,,531,531,531.0,GEGEGB_01463,,,,,,,,,,,,
group_1261,,Nucleoid-associated protein,1,1,1.0,1,3196,,,,531,531,531.0,GEGEGB_01457,,,,,,,,,,,,
group_1259,,Regulator protein,1,1,1.0,1,3192,,,,534,534,534.0,,,,,,,,,,,,,ONMMKP_02991
group_1258,,Phage protein,1,1,1.0,1,3191,,,,534,534,534.0,,,,,,,,,,BENMGJ_01238,,,
group_1257,,Phage head morphogenesis domain-containing protein,1,1,1.0,1,3190,,,,534,534,534.0,,,,,,,OEKLIE_01496,,,,,,
group_1256,,HTH-like domain,1,1,1.0,1,3189,,,,534,534,534.0,,,,HFCAGB_04711,,,,,,,,,
group_1255,,N-acetyltransferase domain-containing protein,1,1,1.0,1,3186,,,,534,534,534.0,,LNHIMF_04270,,,,,,,,,,,
group_1254,,hypothetical protein,1,1,1.0,1,3185,,,,534,534,534.0,,LNHIMF_00671,,,,,,,,,,,
group_1253,tagK,type VI secretion system-associated protein TagK,1,1,1.0,1,3182,,,,537,537,537.0,,,,,,,,,,,,,ONMMKP_01871
rpiB,rpiB,Ribose 5-phosphate isomerase B,1,1,1.0,1,3181,,,,537,537,537.0,,,,,,,,,,BENMGJ_02286,,,
group_1252,,DUF2514 domain-containing protein,1,1,1.0,1,3180,,,,537,537,537.0,,LNHIMF_00669,,,,,,,,,,,
ssb2,ssb2,Single-stranded DNA-binding protein 2,1,1,1.0,1,3179,,,,537,537,537.0,GEGEGB_04480,,,,,,,,,,,,
group_1249,,DUF4339 domain-containing protein,1,1,1.0,1,3174,,,,540,540,540.0,,,,,,,,,,,,,ONMMKP_01883
group_1248,,hypothetical protein,1,1,1.0,1,3173,,,,540,540,540.0,,,,,,,,,,BENMGJ_02886,,,
group_1247,,hypothetical protein,1,1,1.0,1,3172,,,,540,540,540.0,,,,,,,,,PAPNPA_02367,,,,
group_1246,,Malate transporter,1,1,1.0,1,3171,,,,540,540,540.0,,,,,,ODDLKH_00370,,,,,,,
tviA,tviA,Vi polysaccharide biosynthesis regulator TviA,1,1,1.0,1,3166,,,,540,540,540.0,GEGEGB_04598,,,,,,,,,,,,
group_1241,,DUF2514 domain-containing protein,1,1,1.0,1,3161,,,,540,540,540.0,GEGEGB_02006,,,,,,,,,,,,
group_1240,,Tunicamycin resistance protein,1,1,1.0,1,3157,,,,543,543,543.0,,,,,,,,,,,,,ONMMKP_02957
group_1239,,Terminase small subunit,1,1,1.0,1,3156,,,,543,543,543.0,,,,,,,,,,,,,ONMMKP_01354
group_1238,,SMI1/KNR4 family protein,1,1,1.0,1,3155,,,,543,543,543.0,,,,,,,,,,,IKCLMC_02047,,
group_1237,,S49 family peptidase,1,1,1.0,1,3154,,,,543,543,543.0,,,,,,,,,,,IKCLMC_00297,,
group_1234,,Cytoplasmic protein,1,1,1.0,1,3151,,,,543,543,543.0,GEGEGB_04524,,,,,,,,,,,,
group_1232,,Superinfection exclusion protein B,1,1,1.0,1,3141,,,,546,546,546.0,,,,,,,,,,,,,ONMMKP_04160
group_1231,,hypothetical protein,1,1,1.0,1,3140,,,,546,546,546.0,,,,,,,,,,,,,ONMMKP_02292
group_1230,,Phage protein,1,1,1.0,1,3139,,,,546,546,546.0,,,,,,,,,,,IKCLMC_00936,,
group_1229,,Bacteriophage protein,1,1,1.0,1,3138,,,,546,546,546.0,,,,,,,OEKLIE_01504,,,,,,
group_1226,,Phage protein,1,1,1.0,1,3135,,,,546,546,546.0,,LNHIMF_04310,,,,,,,,,,,
group_1225,,DUF3486 domain-containing protein,1,1,1.0,1,3130,,,,546,546,546.0,GEGEGB_01451,,,,,,,,,,,,
group_1224,,Endonuclease,1,1,1.0,1,3128,,,,549,549,549.0,,,,HFCAGB_00593,,,,,,,,,
group_1223,,Bacteriophage protein,1,1,1.0,1,3123,,,,549,549,549.0,GEGEGB_01992,,,,,,,,,,,,
group_1222,,Eaa protein,1,1,1.0,1,3122,,,,552,552,552.0,,,,,AJBGEP_01244,,,,,,,,
group_1221,ymfL,YmfL family putative regulatory protein,1,1,1.0,1,3121,,,,552,552,552.0,,LNHIMF_04284,,,,,,,,,,,
group_1216,,HNH endonuclease,1,1,1.0,1,3110,,,,555,555,555.0,,,,,,,,,,,,,ONMMKP_00727
group_1214,,Phage protein,1,1,1.0,1,3107,,,,555,555,555.0,,LNHIMF_02180,,,,,,,,,,,
group_1213,,ATP-binding protein,1,1,1.0,1,3106,,,,555,555,555.0,,LNHIMF_01830,,,,,,,,,,,
group_1212,,Bacteriophage protein,1,1,1.0,1,3104,,,,555,555,555.0,GEGEGB_01994,,,,,,,,,,,,
group_1210,,Error-prone lesion bypass DNA polymerase V (UmuC),1,1,1.0,1,3099,,,,558,558,558.0,,,,,,,OEKLIE_02526,,,,,,
group_1207,,DUF2857 domain-containing protein,1,1,1.0,1,3093,,,,558,558,558.0,GEGEGB_04471,,,,,,,,,,,,
group_1205,,3-hexulose-6-phosphate isomerase,1,1,1.0,1,3089,,,,561,561,561.0,,,,,,,,,,BENMGJ_02279,,,
group_1204,,Bro-N domain-containing protein,1,1,1.0,1,3088,,,,561,561,561.0,,,,,,,OEKLIE_01516,,,,,,
group_1203,,Prophage protein,1,1,1.0,1,3087,,,,561,561,561.0,,,,HFCAGB_00630,,,,,,,,,
tnpR,tnpR,Transposon Tn21 resolvase,1,1,1.0,1,3085,,,,561,561,561.0,,LNHIMF_04711,,,,,,,,,,,
group_1201,,TIGR03759 family integrating conjugative element protein,1,1,1.0,1,3081,,,,564,564,564.0,,,,,,,,,,,,,ONMMKP_02278
group_1200,,Ead/Ea22-like family protein,1,1,1.0,1,3080,,,,564,564,564.0,,,,,,,,,,,IKCLMC_02325,,
group_1199,,Phage protein,1,1,1.0,1,3079,,,,564,564,564.0,,,,,,,,,PAPNPA_00720,,,,
group_1198,,SIS domain-containing protein,1,1,1.0,1,3078,,,,564,564,564.0,,,BEJGEH_04394,,,,,,,,,,
group_1197,,Recombinase family protein,1,1,1.0,1,3077,,,,564,564,564.0,,LNHIMF_04326,,,,,,,,,,,
group_1196,,Helix-turn-helix domain-containing protein,1,1,1.0,1,3076,,,,564,564,564.0,,LNHIMF_02797,,,,,,,,,,,
group_1195,,Lipoprotein,1,1,1.0,1,3068,,,,567,567,567.0,,,,,,,,,,,,,ONMMKP_01880
group_1194,,Phage tail protein,1,1,1.0,1,3067,,,,567,567,567.0,,,,,,,,,,,,,ONMMKP_01342
group_1193,,YokE-like PH domain-containing protein,1,1,1.0,1,3066,,,,567,567,567.0,,,,,,,,,,,,PKJKAM_01820,
group_1190,,Polarity suppression protein,1,1,1.0,1,3063,,,,567,567,567.0,GEGEGB_04771,,,,,,,,,,,,
group_1186,,hypothetical protein,1,1,1.0,1,3051,,,,570,570,570.0,,,,,,,,,,,,,ONMMKP_01333
group_1185,,Phage tail protein,1,1,1.0,1,3050,,,,570,570,570.0,,,,,,,,,,,IKCLMC_02330,,
group_1184,,Fimbrial protein,1,1,1.0,1,3049,,,,570,570,570.0,,,,HFCAGB_04878,,,,,,,,,
group_1183,,3'-5' exoribonuclease,1,1,1.0,1,3048,,,,570,570,570.0,,,BEJGEH_02683,,,,,,,,,,
trbI,trbI,Conjugal transfer protein TrbI,1,1,1.0,1,3047,,,,570,570,570.0,,LNHIMF_04732,,,,,,,,,,,
group_1182,,Restriction endonuclease,1,1,1.0,1,3046,,,,570,570,570.0,GEGEGB_04503,,,,,,,,,,,,
group_1181,,putative repressor protein,1,1,1.0,1,3045,,,,570,570,570.0,GEGEGB_03588,,,,,,,,,,,,
group_1176,,Repressor protein CI,1,1,1.0,1,3039,,,,573,573,573.0,,,,,,,,,,,,,ONMMKP_04109
psu,psu,Polarity suppression protein,1,1,1.0,1,3035,,,,573,573,573.0,GEGEGB_02792,,,,,,,,,,,,
group_1174,,DNA-invertase,1,1,1.0,1,3034,,,,573,573,573.0,GEGEGB_01424,,,,,,,,,,,,
group_1172,,DNA topoisomerase III,1,1,1.0,1,3030,,,,576,576,576.0,,,,HFCAGB_04901,,,,,,,,,
group_1170,,Mutator family transposase,1,1,1.0,1,3028,,,,576,576,576.0,,LNHIMF_04718,,,,,,,,,,,
stgA,stgA,Stg fimbria major subunit StgA,1,1,1.0,1,3025,,,,576,576,576.0,GEGEGB_03865,,,,,,,,,,,,
group_1167,,hypothetical protein,1,1,1.0,1,3018,,,,579,579,579.0,,,,,,,,,,,,,ONMMKP_01362
sieB,sieB,Superinfection exclusion protein B,1,1,1.0,1,3017,,,,579,579,579.0,,,,,,,,,,BENMGJ_03939,,,
group_1166,,DUF4376 domain-containing protein,1,1,1.0,1,3016,,,,579,579,579.0,,,,,,,,,PAPNPA_00717,,,,
group_1165,,tail fiber assembly protein,1,1,1.0,1,3015,,,,579,579,579.0,,,,,,,,ALJMDI_01564,,,,,
group_1163,,Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein,1,1,1.0,1,3012,,,,579,579,579.0,GEGEGB_03614,,,,,,,,,,,,
group_1161,,phage tail protein I,1,1,1.0,1,3008,,,,579,579,579.0,GEGEGB_01428,,,,,,,,,,,,
group_1160,,Phage repressor protein,1,1,1.0,1,3002,,,,582,582,582.0,,,,,,,,,,,,PKJKAM_01821,
group_1158,,DUF4102 domain-containing protein,1,1,1.0,1,3000,,,,582,582,582.0,,,BEJGEH_02756,,,,,,,,,,
group_1156,,DNA-invertase,1,1,1.0,1,2993,,,,585,585,585.0,,,,,,,,,,,,,ONMMKP_02973
group_1155,,Mu-like prophage protein gpG,1,1,1.0,1,2992,,,,585,585,585.0,,,,,,,,,,,IKCLMC_00934,,
group_1154,,Fimbrial protein,1,1,1.0,1,2991,,,,585,585,585.0,,,BEJGEH_03802,,,,,,,,,,
group_1153,,CHAT domain-containing protein,1,1,1.0,1,2990,,,,585,585,585.0,,LNHIMF_03784,,,,,,,,,,,
group_1152,,Putative exonuclease,1,1,1.0,1,2989,,,,585,585,585.0,GEGEGB_04576,,,,,,,,,,,,
group_1151,,Fimbrial protein,1,1,1.0,1,2984,,,,585,585,585.0,GEGEGB_00201,,,,,,,,,,,,
group_1150,,Superinfection exclusion protein B,1,1,1.0,1,2983,,,,588,588,588.0,,,,,,,,,,,IKCLMC_02337,,
group_1149,,hypothetical protein,1,1,1.0,1,2982,,,,588,588,588.0,,,,HFCAGB_01089,,,,,,,,,
pilP,pilP,type IV pilus biogenesis protein PilP,1,1,1.0,1,2980,,,,588,588,588.0,GEGEGB_04488,,,,,,,,,,,,
group_1146,,Phage regulatory CII family protein,1,1,1.0,1,2977,,,,591,591,591.0,,,,,,,,,,,,,ONMMKP_04111
group_1145,,S-adenosylmethionine-binding protein,1,1,1.0,1,2976,,,,591,591,591.0,,,,,,,,,,,,PKJKAM_03156,
group_1144,,Host cell division inhibitor Icd-like protein,1,1,1.0,1,2975,,,,591,591,591.0,,,,,,,,,,BENMGJ_02770,,,
group_1143,,Host cell division inhibitor Icd-like protein,1,1,1.0,1,2969,,,,591,591,591.0,GEGEGB_02796,,,,,,,,,,,,
group_1141,,Superinfection exclusion protein B,1,1,1.0,1,2962,,,,594,594,594.0,,,,HFCAGB_02969,,,,,,,,,
group_1140,,fimbrial-like protein,1,1,1.0,1,2961,,,,594,594,594.0,,,BEJGEH_03800,,,,,,,,,,
pilX,pilX,pilus assembly protein PilX,1,1,1.0,1,2959,,,,594,594,594.0,GEGEGB_04491,,,,,,,,,,,,
group_1138,,Tail fiber assembly protein,1,1,1.0,1,2958,,,,594,594,594.0,GEGEGB_03619,,,,,,,,,,,,
group_1135,,Rha family transcriptional regulator,1,1,1.0,1,2954,,,,597,597,597.0,,LNHIMF_00647,,,,,,,,,,,
group_1134,,TIGR02646 family protein,1,1,1.0,1,2951,,,,597,597,597.0,GEGEGB_03984,,,,,,,,,,,,
group_1133,tnp,IS200/IS605 family transposase,1,1,1.0,1,2947,,,,597,597,597.0,GEGEGB_00424,,,,,,,,,,,,
group_1129,,Phage protein,1,1,1.0,1,2940,,,,603,603,603.0,,,,,,,,,,,IKCLMC_02362,,
group_1128,,DUF2612 domain-containing protein,1,1,1.0,1,2939,,,,603,603,603.0,,,,,,,,,,,IKCLMC_00947,,
group_1126,,Pentatricopeptide,1,1,1.0,1,2937,,,,603,603,603.0,,,BEJGEH_01986,,,,,,,,,,
group_1125,,hypothetical protein,1,1,1.0,1,2936,,,,603,603,603.0,,LNHIMF_03786,,,,,,,,,,,
group_1123,,Cytoplasmic protein,1,1,1.0,1,2931,,,,606,606,606.0,,,,,,,,ALJMDI_01495,,,,,
group_1122,,DNA single-strand annealing protein essential recombination function protein Erf,1,1,1.0,1,2930,,,,606,606,606.0,,LNHIMF_00572,,,,,,,,,,,
group_1120,,Sel1 repeat family protein,1,1,1.0,1,2922,,,,609,609,609.0,,,,,,,,,,BENMGJ_01688,,,
group_1118,,hypothetical protein,1,1,1.0,1,2920,,,,609,609,609.0,,,,HFCAGB_02237,,,,,,,,,
group_1117,,Fimbrial protein,1,1,1.0,1,2919,,,,609,609,609.0,,,BEJGEH_03801,,,,,,,,,,
group_1116,,Phosphoserine phosphatase,1,1,1.0,1,2918,,,,609,609,609.0,,LNHIMF_04724,,,,,,,,,,,
group_1114,,Rpn family recombination-promoting nuclease/putative transposase,1,1,1.0,1,2916,,,,609,609,609.0,GEGEGB_04481,,,,,,,,,,,,
group_1113,,Phage head morphogenesis protein,1,1,1.0,1,2913,,,,609,609,609.0,GEGEGB_02000,,,,,,,,,,,,
staE,staE,fimbrial protein StaE,1,1,1.0,1,2911,,,,609,609,609.0,GEGEGB_00197,,,,,,,,,,,,
group_1111,,Transcriptional regulator,1,1,1.0,1,2910,,,,612,612,612.0,,,,,,,,,,,,,ONMMKP_02990
group_1110,spoIVCA,Serine-based site-specific recombinase activity (Resolvase) (Tn6048),1,1,1.0,1,2906,,,,615,615,615.0,,,,,,,,,,,,,ONMMKP_02943
spoIVCA,spoIVCA,DNA-invertase hin,1,1,1.0,1,2905,,,,615,615,615.0,,,,,,,,,,,,PKJKAM_04012,
group_1107,,Phage endolysin,1,1,1.0,1,2902,,,,615,615,615.0,,LNHIMF_02182,,,,,,,,,,,
erf,erf,Essential recombination function protein,1,1,1.0,1,2898,,,,618,618,618.0,,,,,,,,,,BENMGJ_03931,,,
group_1101,,Phage tail protein,1,1,1.0,1,2888,,,,618,618,618.0,GEGEGB_01426,,,,,,,,,,,,
group_1098,,DUF2163 domain-containing protein,1,1,1.0,1,2878,,,,624,624,624.0,,,,,,,,,,,,,ONMMKP_01341
group_1097,,Ead/Ea22-like family protein,1,1,1.0,1,2877,,,,624,624,624.0,,,,,,,,,,,,,ONMMKP_00796
group_1096,,Nucleotide modification associated domain-containing protein,1,1,1.0,1,2876,,,,624,624,624.0,,,,,,,,,,,,,ONMMKP_00786
group_1090,,HNH endonuclease,1,1,1.0,1,2864,,,,627,627,627.0,,,,,,,,,,BENMGJ_03928,,,
group_1089,,Eaa protein,1,1,1.0,1,2863,,,,627,627,627.0,,,,,,,,,PAPNPA_00759,,,,
group_1088,,Lipoprotein,1,1,1.0,1,2862,,,,627,627,627.0,,,,,,,,ALJMDI_02412,,,,,
group_1086,,DUF2612 domain-containing protein,1,1,1.0,1,2860,,,,627,627,627.0,,,,HFCAGB_01097,,,,,,,,,
ecpD2,ecpD2,Pilin chaperone ecpD2,1,1,1.0,1,2859,,,,627,627,627.0,,,BEJGEH_03805,,,,,,,,,,
group_1084,,Repressor protein C2,1,1,1.0,1,2857,,,,627,627,627.0,,LNHIMF_04282,,,,,,,,,,,
group_1082,,S044,1,1,1.0,1,2851,,,,630,630,630.0,,,,,,,,,,,,,ONMMKP_02939
group_1079,,Phage repressor protein,1,1,1.0,1,2847,,,,633,633,633.0,,,,,,,,ALJMDI_01442,,,,,
group_1077,ydiV,Anti-FlhC(2)FlhD(4) factor YdiV,1,1,1.0,1,2845,,,,633,633,633.0,,LNHIMF_04727,,,,,,,,,,,
group_1076,,Helix-turn-helix domain-containing protein,1,1,1.0,1,2844,,,,633,633,633.0,,LNHIMF_00580,,,,,,,,,,,
eac,eac,Eac protein,1,1,1.0,1,2837,,,,636,636,636.0,,,,,,,,,,BENMGJ_03923,,,
group_1070,,Phage tail protein,1,1,1.0,1,2825,,,,639,639,639.0,,,,,,,,,,,,PKJKAM_03134,
group_1067,,Antirestriction protein,1,1,1.0,1,2822,,,,639,639,639.0,,,BEJGEH_04586,,,,,,,,,,
group_1066,,hypothetical protein,1,1,1.0,1,2821,,,,639,639,639.0,,,BEJGEH_04564,,,,,,,,,,
gpV,gpV,Baseplate assembly protein,1,1,1.0,1,2809,,,,642,642,642.0,,,,,,,OEKLIE_03252,,,,,,
group_1062,,ParB/Sulfiredoxin domain-containing protein,1,1,1.0,1,2807,,,,642,642,642.0,GEGEGB_04523,,,,,,,,,,,,
group_1060,,Antitoxin of toxin-antitoxin stability system,1,1,1.0,1,2799,,,,645,645,645.0,,,,,,,,,,,,,ONMMKP_01894
group_1059,rpe,ribulose-phosphate 3-epimerase,1,1,1.0,1,2798,,,,645,645,645.0,,,,,,,,,,BENMGJ_02281,,,
group_1057,,DUF4376 domain-containing protein,1,1,1.0,1,2796,,,,645,645,645.0,,,,,,,,,PAPNPA_00716,,,,
group_1054,,Uracil-DNA glycosylase,1,1,1.0,1,2790,,,,645,645,645.0,GEGEGB_00929,,,,,,,,,,,,
group_1053,,Phage protein,1,1,1.0,1,2787,,,,648,648,648.0,,,,,,,OEKLIE_01524,,,,,,
group_1052,,Prophage protein,1,1,1.0,1,2785,,,,648,648,648.0,,LNHIMF_00658,,,,,,,,,,,
group_1051,,DNA-binding protein,1,1,1.0,1,2783,,,,648,648,648.0,GEGEGB_04156,,,,,,,,,,,,
group_1049,pilL,Pilus assembly protein PilL,1,1,1.0,1,2772,,,,651,651,651.0,,,,,,,,,,,,,ONMMKP_02277
group_1048,,DNA transfer protein,1,1,1.0,1,2771,,,,651,651,651.0,,,,,,,,,PAPNPA_00709,,,,
group_1042,,Lipoprotein,1,1,1.0,1,2763,,,,651,651,651.0,GEGEGB_01454,,,,,,,,,,,,
group_1041,,DNA2/NAM7 helicase-like C-terminal domain-containing protein,1,1,1.0,1,2758,,,,654,654,654.0,,,,,,,,,,,,,ONMMKP_01876
group_1040,,CI protein,1,1,1.0,1,2757,,,,654,654,654.0,,,,,,,,,,,,PKJKAM_03166,
group_1039,,structural protein,1,1,1.0,1,2756,,,,654,654,654.0,,,,,,,,,PAPNPA_00719,,,,
group_1037,,DUF550 domain-containing protein,1,1,1.0,1,2754,,,,654,654,654.0,,,,,AJBGEP_01260,,,,,,,,
group_1036,,phage N-6-adenine-methyltransferase,1,1,1.0,1,2753,,,,654,654,654.0,,LNHIMF_04287,,,,,,,,,,,
group_1034,,PFL_4703 family integrating conjugative element protein,1,1,1.0,1,2751,,,,654,654,654.0,GEGEGB_04510,,,,,,,,,,,,
group_1032,,Phage tail protein,1,1,1.0,1,2745,,,,657,657,657.0,,,,,,,,,,,,,ONMMKP_01337
group_1029,,DUF2726 domain-containing protein,1,1,1.0,1,2738,,,,660,660,660.0,,,BEJGEH_01030,,,,,,,,,,
group_1024,,site-specific integrase,1,1,1.0,1,2721,,,,663,663,663.0,,,,,,,,,,BENMGJ_02763,,,
group_1023,parA,Plasmid partitioning protein ParA,1,1,1.0,1,2720,,,,663,663,663.0,,,,,,,,,,BENMGJ_00362,,,
pilU,pilU,prepilin peptidase,1,1,1.0,1,2716,,,,663,663,663.0,GEGEGB_04493,,,,,,,,,,,,
group_1020,,alpha/beta fold hydrolase,1,1,1.0,1,2709,,,,663,663,663.0,GEGEGB_01326,,,,,,,,,,,,
group_1019,,Ead/Ea22-like family protein,1,1,1.0,1,2706,,,,666,666,666.0,,,,,AJBGEP_01258,,,,,,,,
group_1016,,Endonuclease III,1,1,1.0,1,2699,,,,669,669,669.0,,,,,,,,,,,,,ONMMKP_02963
group_1015,parB,Plasmid partitioning protein ParB,1,1,1.0,1,2698,,,,669,669,669.0,,,,,,,,,,,IKCLMC_00295,,
group_1011,,Abasic site processing protein,1,1,1.0,1,2686,,,,672,672,672.0,,,,,,,OEKLIE_02525,,,,,,
group_1008,,Ankyrin repeat domain-containing protein,1,1,1.0,1,2683,,,,672,672,672.0,,,BEJGEH_00294,,,,,,,,,,
group_1007,,Abasic site processing protein,1,1,1.0,1,2682,,,,672,672,672.0,,LNHIMF_00697,,,,,,,,,,,
